age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,date,latitude,longitude,contact_month,contact_year,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth
49,technician,MARRIED,professional.course,True,True,True,cellular,152,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-12-14,33.643,-94.997,12,2019,10561,2,1,2012-08-04,26
32,admin.,SINGLE,high.school,False,True,False,cellular,147,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-07-01,37.087,-114.319,7,2018,87413,1,0,2012-04-12,23
38,unemployed,MARRIED,high.school,False,True,True,cellular,730,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-03-24,27.402,-99.706,3,2018,145825,2,2,2012-02-16,17
52,blue-collar,MARRIED,basic.4y,True,True,False,cellular,36,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-09-21,26.69,-110.054,9,2017,127360,1,0,2012-03-30,14
38,technician,MARRIED,high.school,False,False,False,cellular,1161,26,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-05-21,29.243,-110.281,5,2018,17122,2,1,2012-03-14,4
58,admin.,MARRIED,basic.9y,False,False,False,cellular,90,7,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-10-26,34.446,-93.85,10,2015,142042,2,0,2012-12-10,31
50,technician,MARRIED,university.degree,False,False,False,cellular,95,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-07-25,39.132,-101.022,7,2018,132148,0,2,2012-04-09,8
38,blue-collar,MARRIED,high.school,False,False,False,cellular,102,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-08-22,33.555,-101.794,8,2018,116896,0,2,2012-04-05,2
37,admin.,MARRIED,university.degree,False,True,True,cellular,374,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-09-22,46.431,-124.495,9,2019,8356,2,0,2012-09-15,6
38,services,MARRIED,high.school,False,False,False,cellular,468,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-11-08,43.813,-117.573,11,2018,24310,1,0,2012-04-10,7
51,entrepreneur,MARRIED,basic.6y,True,False,False,cellular,141,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-09-16,28.718,-99.214,9,2019,123097,1,0,2012-10-24,20
32,entrepreneur,DIVORCED,university.degree,False,False,False,cellular,155,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-12-10,31.061,-67.489,12,2019,166657,1,1,2012-02-25,17
50,housemaid,MARRIED,basic.4y,True,True,True,cellular,356,9,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-09-20,46.012,-85.263,9,2019,112622,1,0,2012-09-05,16
46,technician,DIVORCED,university.degree,False,False,False,cellular,147,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-11-23,26.758,-115.62,11,2016,97330,0,1,2012-09-26,6
45,admin.,MARRIED,basic.6y,False,False,True,cellular,268,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-10-19,31.432,-115.137,10,2016,27138,1,1,2012-11-02,24
37,admin.,MARRIED,university.degree,False,False,False,cellular,84,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-11-22,41.516,-106.533,11,2015,13653,2,1,2012-01-18,20
41,admin.,MARRIED,basic.9y,True,False,False,telephone,259,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-05-12,26.676,-70.383,5,2016,91769,0,2,2012-10-07,21
57,entrepreneur,DIVORCED,high.school,False,True,True,cellular,360,13,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-07-01,48.964,-113.878,7,2018,95282,2,0,2012-06-17,15
55,retired,MARRIED,professional.course,False,True,False,cellular,1031,8,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2018-04-05,44.126,-113.554,4,2018,62277,2,1,2012-01-21,15
46,technician,MARRIED,professional.course,False,True,True,cellular,1368,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2015-03-24,47.964,-106.56,3,2015,116984,0,0,2012-09-10,28
51,services,MARRIED,high.school,True,True,False,cellular,507,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-09-29,36.161,-115.422,9,2015,70195,0,2,2012-11-23,22
42,admin.,MARRIED,university.degree,True,False,False,cellular,148,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-08-25,45.507,-110.028,8,2019,154085,0,1,2012-08-01,27
40,technician,SINGLE,unknown,False,True,False,cellular,266,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-05-07,32.435,-96.772,5,2018,137097,0,0,2012-07-23,6
58,services,MARRIED,high.school,False,False,False,cellular,134,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-07-03,29.367,-120.027,7,2018,107795,1,2,2012-05-16,3
33,technician,SINGLE,high.school,False,True,False,cellular,270,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-05-07,38.326,-123.074,5,2018,151287,1,2,2012-01-17,18
33,services,MARRIED,high.school,False,True,False,cellular,396,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2015-01-16,48.492,-104.828,1,2015,27511,2,0,2012-02-20,1
28,services,SINGLE,high.school,False,True,False,cellular,273,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2017-04-18,36.438,-67.74,4,2017,45106,1,1,2012-08-03,27
58,services,MARRIED,high.school,False,True,False,cellular,72,30,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2015-07-28,34.595,-90.901,7,2015,27139,1,1,2012-04-25,30
42,blue-collar,SINGLE,basic.4y,False,True,True,telephone,385,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-05-16,25.375,-93.956,5,2019,38650,0,1,2012-02-15,30
38,admin.,DIVORCED,high.school,False,False,False,cellular,87,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2016-07-07,28.812,-107.127,7,2016,117297,2,1,2012-01-18,6
43,technician,MARRIED,professional.course,False,False,False,cellular,161,7,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-05-07,43.686,-104.217,5,2015,27483,2,1,2012-01-06,9
51,entrepreneur,MARRIED,basic.6y,True,True,False,cellular,92,15,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-02-26,36.201,-81.645,2,2017,157350,0,0,2012-10-15,7
53,retired,MARRIED,professional.course,False,False,False,cellular,124,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-12-12,38.167,-89.43,12,2017,18488,1,2,2012-08-13,9
39,self-employed,MARRIED,university.degree,False,False,False,cellular,356,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-09-27,36.4,-92.142,9,2015,111845,0,2,2012-04-14,5
39,technician,MARRIED,professional.course,True,False,False,cellular,394,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-10-28,42.027,-116.636,10,2017,162250,1,2,2012-02-13,18
37,admin.,MARRIED,university.degree,False,False,False,cellular,293,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-03-27,37.819,-118.844,3,2016,103280,0,1,2012-09-28,14
48,admin.,SINGLE,high.school,False,False,False,cellular,135,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2017-12-15,45.468,-106.859,12,2017,111618,2,0,2012-07-18,16
60,technician,MARRIED,high.school,False,False,False,cellular,590,8,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2018-12-27,28.57,-111.965,12,2018,172546,2,2,2012-10-23,17
28,services,MARRIED,high.school,False,False,True,cellular,200,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-10-30,42.02,-79.21,10,2017,153866,1,2,2012-10-06,29
40,student,SINGLE,unknown,False,True,False,cellular,587,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-02-17,39.462,-72.416,2,2018,136802,1,0,2012-07-10,2
59,retired,MARRIED,basic.9y,True,False,False,cellular,1330,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2016-10-20,35.704,-88.308,10,2016,81284,0,1,2012-08-24,6
45,blue-collar,MARRIED,basic.4y,False,False,False,cellular,194,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-06-17,45.761,-107.057,6,2019,50010,0,1,2012-07-13,28
49,admin.,DIVORCED,high.school,False,True,False,cellular,238,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-02-20,32.161,-68.022,2,2017,88931,1,0,2012-10-13,30
52,admin.,MARRIED,university.degree,False,False,True,cellular,171,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-02-02,48.368,-102.664,2,2015,16283,0,1,2012-03-12,4
35,unemployed,SINGLE,basic.9y,False,False,False,cellular,936,1,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-02-07,27.102,-105.828,2,2018,121353,0,1,2012-06-27,9
35,management,DIVORCED,university.degree,False,False,False,cellular,210,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-04-16,40.725,-101.171,4,2016,145444,2,0,2012-11-09,3
27,admin.,SINGLE,university.degree,False,False,True,cellular,83,10,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-09-06,45.506,-124.302,9,2019,100062,0,0,2012-01-14,22
52,services,MARRIED,high.school,True,True,False,cellular,946,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,True,2017-10-24,39.679,-103.939,10,2017,153161,2,1,2012-03-26,29
31,services,MARRIED,high.school,False,False,True,cellular,1319,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-05-30,48.251,-104.322,5,2017,51543,2,2,2012-06-27,8
43,entrepreneur,MARRIED,university.degree,False,False,True,cellular,250,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-05-27,43.586,-89.404,5,2017,165796,1,1,2012-11-11,23
58,technician,MARRIED,basic.4y,True,False,True,cellular,103,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-12-24,27.067,-115.503,12,2015,144171,2,2,2012-08-04,3
40,admin.,MARRIED,unknown,True,True,False,cellular,150,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-07-27,34.103,-105.92,7,2016,115825,0,2,2012-02-19,9
54,admin.,MARRIED,university.degree,True,False,False,cellular,67,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-03-02,32.89,-101.667,3,2015,109715,2,0,2012-01-27,17
51,entrepreneur,MARRIED,basic.6y,True,True,True,cellular,124,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-12-16,47.577,-75.076,12,2018,106442,1,1,2012-01-31,12
52,blue-collar,MARRIED,basic.4y,True,True,True,cellular,85,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-01-30,26.11,-83.112,1,2018,95396,1,0,2012-05-30,3
57,retired,SINGLE,basic.4y,False,False,True,telephone,93,11,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-04-26,26.372,-120.357,4,2015,82202,1,0,2012-10-26,30
53,retired,MARRIED,high.school,False,True,False,cellular,99,7,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-02-05,38.684,-119.269,2,2018,29111,1,1,2012-04-20,17
59,retired,MARRIED,high.school,False,True,False,cellular,1448,17,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2019-02-09,45.196,-98.32,2,2019,35581,0,0,2012-09-30,27
52,blue-collar,MARRIED,basic.9y,True,False,True,cellular,432,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-04-16,36.385,-122.197,4,2018,160102,1,2,2012-01-13,3
32,admin.,SINGLE,high.school,False,True,False,telephone,143,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-10-07,37.62,-91.708,10,2016,153197,0,1,2012-04-06,26
35,unemployed,SINGLE,basic.9y,False,True,True,cellular,50,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-09-09,26.788,-89.428,9,2015,106331,2,1,2012-02-08,9
42,self-employed,MARRIED,basic.4y,True,True,False,cellular,126,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-12-15,25.678,-106.893,12,2018,124141,1,1,2012-04-12,27
56,services,MARRIED,high.school,False,False,True,cellular,87,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-07-12,35.174,-108.51,7,2015,62502,0,1,2012-08-14,15
42,admin.,MARRIED,university.degree,False,False,True,cellular,400,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2016-07-06,26.523,-106.728,7,2016,99459,2,0,2012-04-18,10
40,student,SINGLE,unknown,False,True,False,telephone,279,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2016-03-27,37.298,-100.997,3,2016,148927,1,2,2012-01-31,1
44,blue-collar,MARRIED,basic.9y,False,False,True,cellular,185,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-10-23,29.233,-97.32,10,2016,163114,1,0,2012-04-04,20
38,admin.,DIVORCED,high.school,False,True,True,cellular,164,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-03-03,31.376,-85.624,3,2017,46886,1,1,2012-12-29,26
56,admin.,MARRIED,university.degree,False,False,True,cellular,188,9,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-11-03,30.593,-102.843,11,2017,37896,1,0,2012-01-22,21
53,technician,MARRIED,professional.course,True,False,True,cellular,118,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-02-28,24.816,-80.435,2,2019,37306,0,2,2012-06-10,28
38,admin.,MARRIED,high.school,True,True,False,cellular,661,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,True,2016-04-28,28.404,-121.471,4,2016,19066,0,0,2012-01-03,26
40,admin.,SINGLE,unknown,False,False,False,cellular,137,7,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-01-02,41.03,-82.133,1,2019,24915,1,2,2012-09-21,4
48,admin.,SINGLE,high.school,False,True,False,cellular,237,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-11-06,25.399,-93.005,11,2015,118330,1,1,2012-10-29,28
58,unemployed,DIVORCED,high.school,True,False,False,cellular,195,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-01-09,39.882,-68.962,1,2015,62281,1,2,2012-03-30,23
39,blue-collar,MARRIED,basic.6y,True,True,True,cellular,138,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-10-30,38.341,-93.957,10,2016,16988,2,2,2012-06-09,17
25,management,SINGLE,university.degree,False,True,True,cellular,114,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-10-04,44.024,-80.907,10,2015,124048,0,2,2012-06-05,14
42,management,MARRIED,high.school,False,True,False,cellular,96,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2017-11-26,34.428,-78.039,11,2017,52968,1,0,2012-08-12,17
46,technician,DIVORCED,university.degree,True,False,False,cellular,65,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-05-12,37.895,-80.426,5,2019,88901,1,2,2012-03-13,11
45,blue-collar,MARRIED,basic.4y,False,False,False,cellular,144,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-12-16,27.924,-108.718,12,2017,13736,0,1,2012-10-11,17
58,blue-collar,MARRIED,basic.4y,True,True,False,cellular,198,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-07-02,34.634,-69.653,7,2015,59714,2,1,2012-01-26,23
40,blue-collar,MARRIED,unknown,True,True,False,cellular,386,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-10-05,45.658,-90.504,10,2015,22653,1,1,2012-05-07,12
28,admin.,SINGLE,high.school,False,False,True,cellular,63,12,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-06-13,37.231,-67.204,6,2015,120463,0,1,2012-07-02,29
40,technician,MARRIED,unknown,True,True,True,cellular,84,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-09-06,44.106,-108.113,9,2019,104081,2,2,2012-08-05,31
56,technician,MARRIED,basic.9y,True,False,False,cellular,188,14,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-08-16,45.362,-83.076,8,2019,136770,1,1,2012-12-14,7
40,admin.,DIVORCED,basic.9y,False,True,True,cellular,481,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-10-29,42.459,-100.609,10,2016,163851,1,1,2012-05-22,19
28,blue-collar,SINGLE,basic.9y,False,False,False,cellular,1369,9,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,True,2019-05-31,28.984,-92.559,5,2019,96652,0,2,2012-08-07,10
39,admin.,MARRIED,university.degree,False,False,False,cellular,653,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,True,2018-05-03,39.098,-124.669,5,2018,142479,1,1,2012-08-12,19
50,retired,MARRIED,professional.course,False,True,True,cellular,460,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-02-04,38.289,-120.596,2,2018,36316,1,0,2012-05-30,16
44,blue-collar,MARRIED,basic.9y,False,False,False,cellular,41,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-08-28,25.635,-94.059,8,2016,105116,1,0,2012-07-20,1
50,blue-collar,MARRIED,basic.9y,True,True,False,telephone,282,9,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-04-08,48.271,-124.712,4,2019,42754,0,0,2012-12-16,6
54,technician,MARRIED,professional.course,False,False,True,telephone,395,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2016-11-05,48.031,-106.071,11,2016,78900,2,2,2012-01-05,18
49,technician,MARRIED,professional.course,False,True,False,cellular,190,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-05-07,36.329,-108.367,5,2016,111603,2,0,2012-05-12,10
38,blue-collar,MARRIED,basic.9y,True,True,False,cellular,71,7,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-09-20,29.498,-87.912,9,2015,117499,0,2,2012-10-09,26
55,admin.,DIVORCED,professional.course,True,False,False,cellular,68,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-10-19,42.971,-106.756,10,2018,114175,1,1,2012-05-26,10
46,admin.,MARRIED,high.school,True,True,False,cellular,151,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-08-21,41.565,-73.266,8,2016,34560,1,0,2012-06-23,24
43,admin.,MARRIED,high.school,False,True,True,cellular,32,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-03-25,39.577,-100.219,3,2017,41563,2,2,2012-03-18,15
44,management,MARRIED,high.school,True,True,False,cellular,102,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-07-25,46.664,-93.975,7,2018,160562,0,1,2012-12-24,30
47,technician,DIVORCED,professional.course,False,True,False,cellular,147,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-01-06,45.185,-87.409,1,2018,20234,2,0,2012-02-04,32
44,blue-collar,MARRIED,basic.9y,True,False,False,cellular,29,12,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-07-07,33.549,-88.22,7,2019,96291,2,2,2012-05-17,24
48,services,MARRIED,high.school,False,True,True,telephone,63,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-09-30,40.797,-90.62,9,2016,128337,1,1,2012-03-18,6
55,blue-collar,MARRIED,basic.9y,True,False,False,cellular,40,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-08-03,32.055,-70.48,8,2017,53010,0,1,2012-09-26,10
37,admin.,MARRIED,university.degree,False,True,True,cellular,230,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-08-05,25.986,-92.059,8,2015,63293,0,2,2012-05-17,22
54,housemaid,DIVORCED,university.degree,True,True,False,cellular,57,4,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-11-18,42.056,-123.01,11,2017,174516,1,1,2012-04-24,22
54,technician,MARRIED,basic.6y,False,True,False,cellular,177,17,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-12-23,33.39,-120.301,12,2017,26688,2,0,2012-05-02,28
30,blue-collar,SINGLE,basic.9y,False,True,True,cellular,52,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-11-22,43.51,-75.15,11,2017,132212,1,2,2012-01-23,10
42,entrepreneur,SINGLE,university.degree,False,False,False,cellular,49,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-09-28,41.286,-77.405,9,2018,50305,2,1,2012-11-04,15
45,entrepreneur,SINGLE,university.degree,False,False,False,cellular,123,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2016-06-12,34.603,-74.773,6,2016,130580,0,0,2012-02-15,18
59,admin.,DIVORCED,high.school,False,True,True,cellular,44,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-11-26,27.368,-103.276,11,2016,161167,2,0,2012-04-27,5
42,self-employed,MARRIED,university.degree,False,False,False,cellular,243,30,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-04-23,48.129,-103.054,4,2017,176936,2,0,2012-09-15,28
51,blue-collar,MARRIED,basic.9y,True,False,False,telephone,41,5,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2016-04-10,31.586,-74.126,4,2016,9721,0,0,2012-03-10,6
50,management,DIVORCED,university.degree,False,False,False,cellular,60,6,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-07-31,31.14,-68.728,7,2015,21243,1,2,2012-09-27,11
44,technician,DIVORCED,university.degree,True,True,True,telephone,31,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-02-11,29.953,-77.979,2,2017,133279,2,1,2012-06-12,5
38,admin.,DIVORCED,high.school,False,True,True,cellular,52,10,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-06-30,25.189,-94.175,6,2017,173287,2,0,2012-11-09,4
40,student,MARRIED,unknown,False,True,False,cellular,110,17,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-12-28,42.508,-106.15,12,2019,132007,2,2,2012-11-16,26
51,technician,MARRIED,basic.9y,True,True,True,cellular,33,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-06-08,25.6,-97.92,6,2015,23345,1,2,2012-06-21,28
38,admin.,MARRIED,high.school,True,False,False,cellular,327,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-01-21,46.059,-113.958,1,2015,144540,2,1,2012-09-07,8
47,technician,SINGLE,professional.course,False,True,False,cellular,108,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2017-05-07,25.636,-112.024,5,2017,119035,2,0,2012-12-13,32
41,services,MARRIED,high.school,False,True,True,cellular,95,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-07-29,28.831,-112.302,7,2015,47997,1,2,2012-03-02,4
38,services,DIVORCED,high.school,False,False,False,cellular,119,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2018-12-31,26.115,-69.143,12,2018,171931,2,0,2012-05-31,4
56,admin.,DIVORCED,basic.6y,True,False,True,cellular,234,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-09-30,26.786,-96.378,9,2016,132979,2,0,2012-05-23,26
47,management,SINGLE,university.degree,True,False,False,cellular,261,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-11-07,44.733,-123.428,11,2016,46423,1,0,2012-06-23,28
56,management,MARRIED,basic.9y,False,True,False,cellular,180,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.902,52281,False,2019-12-31,36.837,-67.548,12,2019,106198,2,2,2012-09-01,32
41,services,MARRIED,high.school,False,True,False,cellular,56,8,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2015-10-30,45.543,-78.501,10,2015,36537,1,2,2012-08-17,5
51,retired,DIVORCED,professional.course,False,True,False,cellular,70,3,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2016-01-30,28.014,-118.111,1,2016,25102,1,1,2012-03-12,29
42,admin.,MARRIED,basic.9y,True,True,False,cellular,163,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2018-11-26,34.902,-70.057,11,2018,129986,1,2,2012-06-19,30
40,blue-collar,MARRIED,basic.6y,False,True,False,cellular,62,2,,0,NONEXISTENT,1.4,93.918,-42.7,4.962,52281,False,2019-05-13,28.422,-77.24,5,2019,96782,1,0,2012-03-11,20
